14953248;https://steamcommunity.com/market/listings/730/USP-S%20%7C%20Business%20Class%20%28Factory%20New%29;4693;6194;0;false;1680605340982
1569693;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Black%20Limba%20%28Factory%20New%29;2485;3697;0;false;1680605345901
175854412;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SSG%2008%20%7C%20Dragonfire%20%28Minimal%20Wear%29;4951;5612;0;false;1680605350894
1321633;https://steamcommunity.com/market/listings/730/SCAR-20%20%7C%20Splash%20Jam%20%28Minimal%20Wear%29;2658;4200;0;false;1680605356088
1921089;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20USP-S%20%7C%20Serum%20%28Field-Tested%29;3002;3363;0;false;1680605361098
139705924;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Royal%20Legion%20%28Factory%20New%29;2417;3998;0;false;1680605366093
176096907;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20P2000%20%7C%20Obsidian%20%28Factory%20New%29;1214;2110;0;false;1680605371096
29222869;https://steamcommunity.com/market/listings/730/Galil%20AR%20%7C%20Chatterbox%20%28Field-Tested%29;5406;6188;0;false;1680605376100
49594440;https://steamcommunity.com/market/listings/730/Five-SeveN%20%7C%20Nitro%20%28Factory%20New%29;1720;2665;0;false;1680605381122
176209404;https://steamcommunity.com/market/listings/730/MAC-10%20%7C%20Gold%20Brick%20%28Minimal%20Wear%29;3795;4870;0;false;1680605388665
14966472;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Glock-18%20%7C%20Water%20Elemental%20%28Factory%20New%29;5448;5899;0;false;1680605391276
49399584;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20SG%20553%20%7C%20Cyrex%20%28Factory%20New%29;4303;5550;0;false;1680605396251
149913842;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20UMP-45%20%7C%20Primal%20Saber%20%28Factory%20New%29;2127;2962;0;false;1680605401311
165128938;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20MP9%20%7C%20Airlock%20%28Factory%20New%29;1979;2564;0;false;1680605406332
6824767;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20The%20Fuschia%20Is%20Now%20%28Field-Tested%29;1250;1874;0;false;1680605411329
