id;url;highestBuyOrder;lowestSellOrder;sellsPerMonth;tracked;updatedAt;sellOrders;buyOrders
49511758;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Poseidon%20%28Field-Tested%29;82239;0;0;false;1689251845968;0;0
9750652;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Blue%20Steel%20%28Field-Tested%29;63948;111673;0;false;1689335370363;326;1
9684089;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Urban%20Masked%20%28Field-Tested%29;35155;50197;0;false;1689335375377;151;3
9675162;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Stained%20%28Field-Tested%29;46772;74399;0;false;1689335380360;105;1
161632453;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Freehand%20%28Factory%20New%29;48883;62220;0;false;1689335385374;97;2
9697138;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Slaughter%20%28Factory%20New%29;43847;70624;0;false;1689335390367;277;3
15992952;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Forest%20DDPAT%20%28Minimal%20Wear%29;65650;79936;0;false;1689251875956;0;0
45190872;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Tiger%20Tooth%20%28Minimal%20Wear%29;15468;96435;0;false;1689335400378;146;1
8998115;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Vulcan%20%28Minimal%20Wear%29;85431;120929;0;false;1689335405388;719;1
157342421;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29;85436;0;0;false;1689251890970;0;0
176099429;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Slaughter%20%28Field-Tested%29;79619;0;0;false;1689251896071;0;0
171839202;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Bright%20Water%20%28Factory%20New%29;85129;107217;0;false;1689335420569;166;3
176049537;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Navaja%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29;19943;25949;0;false;1689335425396;228;3
15005293;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Stained%20%28Minimal%20Wear%29;69383;107219;0;false;1689335430456;218;1
1546557;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fire%20Serpent%20%28Field-Tested%29;91673;110671;0;false;1689335435434;1347;12
9677907;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Boreal%20Forest%20%28Field-Tested%29;44510;66700;0;false;1689335440522;183;3
176077821;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Urban%20Masked%20%28Factory%20New%29;41586;107320;0;false;1689335445677;69;1
176003362;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29;67977;0.11251900000000001;0;false;1689251930997;0;0
176051454;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Doppler%20%28Minimal%20Wear%29;55940;60000;0;false;1689251936027;0;0
176092170;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Classic%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29;33933;48921;0;false;1689335460429;118;9
9846435;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Case%20Hardened%20%28Minimal%20Wear%29;91174;0;0;false;1689251946196;0;0
176097738;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Paracord%20Knife%20%7C%20Fade%20%28Factory%20New%29;66382;85631;0;false;1689335470430;242;6
176003057;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Stiletto%20Knife%20%7C%20Slaughter%20%28Factory%20New%29;55997;69823;0;false;1689335475474;96;4
15015908;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Stained%20%28Field-Tested%29;69043;92474;0;false;1689335480464;200;3
170913368;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Flip%20Knife%20%7C%20Lore%20%28Factory%20New%29;61836;0;0;false;1689251966019;0;0
176098162;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Urban%20Masked%20%28Field-Tested%29;32822;39082;0;false;1689335490460;73;3
10984562;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Slaughter%20%28Field-Tested%29;31618;80000;0;false;1689335495489;290;1
