176263500;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Imminent%20Danger%20%28Minimal%20Wear%29;107037;139318;1680505991396
175882515;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Ultraviolet%20%28Minimal%20Wear%29;119554;null;1680505996433
176117423;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Fade%20%28Minimal%20Wear%29;90263;null;1680506001025
176097676;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29;102433;161306;1680506006028
176263527;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Freehand%20%28Factory%20New%29;116869;null;1680506011027
176001495;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Slaughter%20%28Factory%20New%29;85024;128749;1680506016043
176097945;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Skeleton%20Knife%20%7C%20Slaughter%20%28Minimal%20Wear%29;99716;134855;1680506021047
49440532;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Hydroponic%20%28Minimal%20Wear%29;145430;167883;1680506026364
176007773;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Shadow%20Daggers%20%7C%20Ultraviolet%20%28Factory%20New%29;24922;null;1680506031147
176358886;https://steamcommunity.com/market/listings/730/AWP%20%7C%20Doodle%20Lore%20%28Factory%20New%29;21368;165536;1680506036779
49431023;https://steamcommunity.com/market/listings/730/M4A4%20%7C%20Poseidon%20%28Factory%20New%29;143925;150091;1680506041853
31969501;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Damascus%20Steel%20%28Factory%20New%29;97008;null;1680506046667
176264907;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Falchion%20Knife%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29;36743;165536;1680506051675
176097200;https://steamcommunity.com/market/listings/730/MP9%20%7C%20Wild%20Lily%20%28Field-Tested%29;133350;null;1680506056662
9868979;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Slaughter%20%28Factory%20New%29;64373;115000;1680506061683
9300417;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Vulcan%20%28Factory%20New%29;125788;null;1680506066672
32463919;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Tiger%20Tooth%20%28Factory%20New%29;130589;161000;1680506071668
175881138;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Damascus%20Steel%20%28Factory%20New%29;124372;159329;1680506076686
17017746;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Night%20%28Minimal%20Wear%29;98516;160000;1680506081753
176209683;https://steamcommunity.com/market/listings/730/M4A1-S%20%7C%20Welcome%20to%20the%20Jungle%20%28Field-Tested%29;106493;149900;1680506086685
166370491;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Autotronic%20%28Minimal%20Wear%29;107085;156430;1680506091700
1321525;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AWP%20%7C%20Lightning%20Strike%20%28Factory%20New%29;96500;108675;1680506096693
165519970;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Gamma%20Doppler%20%28Factory%20New%29;119976;166900;1680506101742
32724252;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Ultraviolet%20%28Minimal%20Wear%29;77110;156247;1680506106699
176263312;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Bright%20Water%20%28Factory%20New%29;111934;156430;1680506111696
173445610;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Lore%20%28Minimal%20Wear%29;76794;133349;1680506116703
165975555;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bayonet%20%7C%20Gamma%20Doppler%20%28Minimal%20Wear%29;68421;123107;1680506121705
30931914;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Doppler%20%28Factory%20New%29;121636;163426;1680506126708
15222880;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Butterfly%20Knife%20%7C%20Blue%20Steel%20%28Minimal%20Wear%29;92986;150000;1680506131879
29813625;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Tiger%20Tooth%20%28Factory%20New%29;107417;149000;1680506136896
176043272;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Talon%20Knife%20%7C%20Marble%20Fade%20%28Factory%20New%29;112357;165517;1680506141913
1321697;https://steamcommunity.com/market/listings/730/Glock-18%20%7C%20Fade%20%28Factory%20New%29;129315;170645;1680506146955
24265049;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20AK-47%20%7C%20Wasteland%20Rebel%20%28Factory%20New%29;76396;141237;1680506151924
6822846;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Desert%20Eagle%20%7C%20Heirloom%20%28Factory%20New%29;4777;11377;1680506157058
176097449;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Nomad%20Knife%20%7C%20Fade%20%28Factory%20New%29;102838;136060;1680506162016
158661657;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Autotronic%20%28Field-Tested%29;128801;180000;1680506166987
1547918;https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fire%20Serpent%20%28Minimal%20Wear%29;121727;145000;1680506171992
162310478;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Lore%20%28Field-Tested%29;107738;139795;1680506178208
157485807;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Black%20Laminate%20%28Minimal%20Wear%29;95819;null;1680506182231
30709778;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Doppler%20%28Factory%20New%29;106089;123464;1680506187280
9868704;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20M9%20Bayonet%20%7C%20Crimson%20Web%20%28Field-Tested%29;65680;132917;1680506192119
9869225;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Slaughter%20%28Minimal%20Wear%29;100542;170645;1680506197138
